id	Spine	EffName	BulletName	Icon	Name	Info	Skin	Reflect	Class	Element	Level	Skills	IsMagic	Strenght	Intellect	Agility	Stamina	HP	Attack	Magic	PhyPenetrate	MagPenetrate	PhyDef	MagDef	RecoverHP	CriDamage	CriResist	Critical	Hit	Dodge	Immunity	ATKRange	ATKSpeed	WSpeed	RSpeed	AttackEFF	Hurt_EFF_X	Hurt_EFF_Y	Hurt_EFF_Head	ATKMP	DEFMP	SKMP	ClassCorrection
9131	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	170	500001	0	12789	2132	3959	7308	73080	13779	3122	0	0	7491	4294	0	0	426	1980	4172	3499	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9132	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	170	500001	1	5786	12180	1523	6699	66990	6167	12561	0	0	5085	7004	0	0	2436	762	4050	3219	0	45	2200	1.2	1.8	hit0305	45	90	180	8	7	8	1
9133	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	170	500001	1	6090	10353	1827	7917	79170	6547	10810	0	0	5786	7064	0	0	2071	914	3837	3094	0	45	2300	1.2	1.8	hit0305	45	90	180	10	5	10	1
9134	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	170	500001	0	10962	3350	2741	9135	91350	11647	4035	0	0	7856	5573	0	0	670	1371	3685	3060	0	45	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
9135	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	170	500001	0	9135	4872	1218	10962	109620	9440	5177	0	0	8222	6943	0	0	974	609	3167	2576	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9136	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	190	500001	0	14259	2377	4414	8148	81480	15363	3481	0	0	8352	4787	0	0	475	2207	4651	3901	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9137	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	190	500001	1	6451	13580	1698	7469	74690	6876	14005	0	0	5670	7809	0	0	2716	849	4516	3589	0	45	2200	1.2	1.8	hit0305	45	90	180	10	5	10	1
9138	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	190	500001	1	6790	11543	2037	8827	88270	7299	12052	0	0	6451	7876	0	0	2309	1019	4278	3449	0	45	2300	1.2	1.8	hit0305	45	90	180	8	7	8	1
9139	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	190	500001	0	12222	3735	3056	10185	101850	12986	4499	0	0	8759	6213	0	0	747	1528	4108	3412	0	45	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
9140	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	190	500001	0	10185	5432	1358	12222	122220	10525	5772	0	0	9167	7741	0	0	1086	679	3531	2872	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9141	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	210	500001	0	15729	2622	4869	8988	89880	16946	3839	0	0	9213	5281	0	0	524	2435	5131	4303	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9142	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	210	500001	1	7116	14980	1873	8239	82390	7584	15448	0	0	6254	8614	0	0	2996	937	4981	3959	0	45	2200	1.2	1.8	hit0305	45	90	180	8	7	8	1
9143	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	210	500001	1	7490	12733	2247	9737	97370	8052	13295	0	0	7116	8688	0	0	2547	1124	4719	3805	0	45	2300	1.2	1.8	hit0305	45	90	180	8	7	8	1
9144	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	210	500001	0	13482	4120	3371	11235	112350	14325	4963	0	0	9662	6854	0	0	824	1686	4532	3764	0	45	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
9145	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	210	500001	0	11235	5992	1498	13482	134820	11610	6367	0	0	10112	8539	0	0	1198	749	3895	3168	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9146	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	230	500001	0	17199	2867	5324	9828	98280	18530	4198	0	0	10074	5774	0	0	573	2662	5610	4705	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9147	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	230	500001	1	7781	16380	2048	9009	90090	8293	16892	0	0	6839	9419	0	0	3276	1024	5447	4329	0	45	2200	1.2	1.8	hit0305	45	90	180	10	5	10	1
9148	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	230	500001	1	8190	13923	2457	10647	106470	8804	14537	0	0	7781	9500	0	0	2785	1229	5160	4161	0	45	2300	1.2	1.8	hit0305	45	90	180	10	5	10	1
9149	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	230	500001	0	14742	4505	3686	12285	122850	15664	5427	0	0	10565	7494	0	0	901	1843	4955	4116	0	45	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
9150	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	230	500001	0	12285	6552	1638	14742	147420	12695	6962	0	0	11057	9337	0	0	1310	819	4259	3464	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9151	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	250	500001	0	18669	3112	5779	10668	106680	20114	4557	0	0	10935	6268	0	0	622	2890	6090	5108	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9152	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	250	500001	1	8446	17780	2223	9779	97790	9002	18336	0	0	7423	10224	0	0	3556	1112	5912	4699	0	45	2200	1.2	1.8	hit0305	45	90	180	6	9	6	1
9153	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	250	500001	1	8890	15113	2667	11557	115570	9557	15780	0	0	8446	10312	0	0	3023	1334	5601	4516	0	45	2300	1.2	1.8	hit0305	45	90	180	6	9	6	1
9154	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	250	500001	0	16002	4890	4001	13335	133350	17002	5890	0	0	11468	8135	0	0	978	2001	5379	4467	0	45	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
9155	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	250	500001	0	13335	7112	1778	16002	160020	13780	7557	0	0	12002	10135	0	0	1422	889	4623	3760	0	45	2000	1.2	1.8	hit0305	45	90	180	6	9	6	1
9156	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	270	500001	0	20139	3357	6234	11508	115080	21698	4916	0	0	11796	6761	0	0	671	3117	6569	5510	0	45	2000	1.2	1.8	hit0305	45	90	180	6	9	6	1
9157	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	270	500001	1	9111	19180	2398	10549	105490	9711	19780	0	0	8008	11029	0	0	3836	1199	6378	5069	0	45	2200	1.2	1.8	hit0305	45	90	180	6	9	6	1
9158	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	270	500001	1	9590	16303	2877	12467	124670	10309	17022	0	0	9111	11124	0	0	3261	1439	6042	4872	0	45	2300	1.2	1.8	hit0305	45	90	180	8	7	8	1
9159	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	270	500001	0	17262	5275	4316	14385	143850	18341	6354	0	0	12371	8775	0	0	1055	2158	5802	4819	0	45	2500	1.2	1.8	hit0305	45	90	180	6	9	6	1
9160	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	270	500001	0	14385	7672	1918	17262	172620	14865	8152	0	0	12947	10933	0	0	1534	959	4987	4057	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9161	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	290	500001	0	21609	3602	6689	12348	123480	23281	5274	0	0	12657	7255	0	0	720	3345	7049	5912	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9162	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	290	500001	1	9776	20580	2573	11319	113190	10419	21223	0	0	8592	11834	0	0	4116	1287	6843	5438	0	45	2200	1.2	1.8	hit0305	45	90	180	8	7	8	1
9163	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	290	500001	1	10290	17493	3087	13377	133770	11062	18265	0	0	9776	11936	0	0	3499	1544	6483	5227	0	45	2300	1.2	1.8	hit0305	45	90	180	10	5	10	1
9164	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	290	500001	0	18522	5660	4631	15435	154350	19680	6818	0	0	13274	9416	0	0	1132	2316	6226	5171	0	45	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
9165	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	290	500001	0	15435	8232	2058	18522	185220	15950	8747	0	0	13892	11731	0	0	1646	1029	5351	4353	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9166	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	310	500001	0	23079	3847	7144	13188	131880	24865	5633	0	0	13518	7748	0	0	769	3572	7528	6314	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9167	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	310	500001	1	10441	21980	2748	12089	120890	11128	22667	0	0	9177	12639	0	0	4396	1374	7309	5808	0	45	2200	1.2	1.8	hit0305	45	90	180	10	5	10	1
9168	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	310	500001	1	10990	18683	3297	14287	142870	11814	19507	0	0	10441	12748	0	0	3737	1649	6924	5583	0	45	2300	1.2	1.8	hit0305	45	90	180	8	7	8	1
9169	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	310	500001	0	19782	6045	4946	16485	164850	21019	7282	0	0	14177	10056	0	0	1209	2473	6649	5523	0	45	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
9170	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	310	500001	0	16485	8792	2198	19782	197820	17035	9342	0	0	14837	12529	0	0	1758	1099	5715	4649	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9171	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	330	500001	0	24549	4092	7599	14028	140280	26449	5992	0	0	14379	8242	0	0	818	3800	8008	6716	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9172	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	330	500001	1	11106	23380	2923	12859	128590	11837	24111	0	0	9761	13444	0	0	4676	1462	7774	6178	0	45	2200	1.2	1.8	hit0305	45	90	180	8	7	8	1
9173	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	330	500001	1	11690	19873	3507	15197	151970	12567	20750	0	0	11106	13560	0	0	3975	1754	7365	5939	0	45	2300	1.2	1.8	hit0305	45	90	180	8	7	8	1
9174	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	330	500001	0	21042	6430	5261	17535	175350	22357	7745	0	0	15080	10697	0	0	1286	2631	7073	5874	0	45	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
9175	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	330	500001	0	17535	9352	2338	21042	210420	18120	9937	0	0	15782	13327	0	0	1870	1169	6079	4945	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9176	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	350	500001	0	26019	4337	8054	14868	148680	28033	6351	0	0	15240	8735	0	0	867	4027	8487	7118	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9177	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	350	500001	1	11771	24780	3098	13629	136290	12546	25555	0	0	10346	14249	0	0	4956	1549	8240	6548	0	45	2200	1.2	1.8	hit0305	45	90	180	10	5	10	1
9178	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	350	500001	1	12390	21063	3717	16107	161070	13319	21992	0	0	11771	14372	0	0	4213	1859	7806	6294	0	45	2300	1.2	1.8	hit0305	45	90	180	10	5	10	1
9179	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	350	500001	0	22302	6815	5576	18585	185850	23696	8209	0	0	15983	11337	0	0	1363	2788	7496	6226	0	45	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
9180	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	350	500001	0	18585	9912	2478	22302	223020	19205	10532	0	0	16727	14125	0	0	1982	1239	6443	5241	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9181	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	370	500001	0	27489	4582	8509	15708	157080	29616	6709	0	0	16101	9229	0	0	916	4255	8967	7520	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9182	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	370	500001	1	12436	26180	3273	14399	143990	13254	26998	0	0	10930	15054	0	0	5236	1637	8705	6918	0	45	2200	1.2	1.8	hit0305	45	90	180	8	7	8	1
9183	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	370	500001	1	13090	22253	3927	17017	170170	14072	23235	0	0	12436	15184	0	0	4451	1964	8247	6650	0	45	2300	1.2	1.8	hit0305	45	90	180	10	5	10	1
9184	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	370	500001	0	23562	7200	5891	19635	196350	25035	8673	0	0	16886	11978	0	0	1440	2946	7920	6578	0	45	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
9185	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	370	500001	0	19635	10472	2618	23562	235620	20290	11127	0	0	17672	14923	0	0	2094	1309	6807	5537	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9186	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	600	500001	0	44394	7399	13741	25368	253680	47829	10834	0	0	26002	14904	0	0	5074	6871	14481	10623	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9187	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	600	500001	1	20083	42280	5285	23254	232540	21404	43601	0	0	17652	24311	0	0	4651	2643	14058	9777	0	45	2200	1.2	1.8	hit0305	45	90	180	10	5	10	1
9188	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	600	500001	1	21140	35938	6342	27482	274820	22726	37524	0	0	20083	24522	0	0	5496	3171	13318	9090	0	45	2300	1.2	1.8	hit0305	45	90	180	8	7	8	1
9189	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	600	500001	0	38052	11627	9513	31710	317100	40430	14005	0	0	27271	19343	0	0	6342	4757	12790	8720	0	45	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
9190	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	600	500001	0	31710	16912	4228	38052	380520	32767	17969	0	0	28539	24100	0	0	7610	2114	10993	6659	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9191	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	750	500001	0	55419	9237	17154	31668	316680	59708	13526	0	0	32460	18605	0	0	6334	8577	18077	13261	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9192	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	750	500001	1	25071	52780	6598	29029	290290	26721	54430	0	0	22036	30349	0	0	5806	3299	17550	12206	0	45	2200	1.2	1.8	hit0305	45	90	180	8	7	8	1
9193	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	750	500001	1	26390	44863	7917	34307	343070	28369	46842	0	0	25071	30612	0	0	6861	3959	16626	11348	0	45	2300	1.2	1.8	hit0305	45	90	180	8	7	8	1
9194	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	750	500001	0	47502	14515	11876	39585	395850	50471	17484	0	0	34043	24147	0	0	7917	5938	15966	10886	0	45	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
9195	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	750	500001	0	39585	21112	5278	47502	475020	40905	22432	0	0	35627	30085	0	0	9500	2639	13723	8313	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9196	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	900	500001	0	66444	11074	20566	37968	379680	71586	16216	0	0	38917	22306	0	0	7594	10283	21673	15899	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9197	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	900	500001	1	30058	63280	7910	34804	348040	32036	65258	0	0	26419	36386	0	0	6961	3955	21041	14634	0	45	2200	1.2	1.8	hit0305	45	90	180	10	5	10	1
9198	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	900	500001	1	31640	53788	9492	41132	411320	34013	56161	0	0	30058	36702	0	0	8226	4746	19933	13605	0	45	2300	1.2	1.8	hit0305	45	90	180	10	5	10	1
9199	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	900	500001	0	56952	17402	14238	47460	474600	60512	20962	0	0	40816	28951	0	0	9492	7119	19142	13052	0	45	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
9200	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	900	500001	0	47460	25312	6328	56952	569520	49042	26894	0	0	42714	36070	0	0	11390	3164	16453	9967	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9201	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	2	50	500001	0	1890	1323	284	4631	46310	1961	1394	0	0	2883	2712	0	0	265	142	728	613	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9202	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	2	50	500001	1	1607	3969	662	1890	18900	1773	4135	0	0	1427	2136	0	0	794	331	1314	1054	0	45	2200	1.2	1.8	hit0305	45	90	180	6	9	6	1
9203	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	2	50	500001	0	3591	1418	851	2268	22680	3804	1631	0	0	2211	1559	0	0	284	426	1257	1029	0	45	2300	1.2	1.8	hit0305	45	90	180	6	9	6	1
9204	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	2	50	500001	1	2268	2646	945	2268	22680	2504	2882	0	0	1814	1928	0	0	529	473	1266	1043	0	45	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
9205	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	2	50	500001	1	1890	3119	473	2646	26460	2008	3237	0	0	1890	2259	0	0	624	237	1144	920	0	45	2000	1.2	1.8	hit0305	45	90	180	6	9	6	1
9206	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	2	70	500001	0	2590	1813	389	6346	63460	2687	1910	0	0	3950	3717	0	0	363	195	997	841	0	45	2000	1.2	1.8	hit0305	45	90	180	6	9	6	1
9207	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	2	70	500001	1	2202	5439	907	2590	25900	2429	5666	0	0	1956	2927	0	0	1088	454	1800	1444	0	45	2200	1.2	1.8	hit0305	45	90	180	6	9	6	1
9208	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	2	70	500001	0	4921	1943	1166	3108	31080	5213	2235	0	0	3030	2137	0	0	389	583	1723	1410	0	45	2300	1.2	1.8	hit0305	45	90	180	8	7	8	1
9209	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	2	70	500001	1	3108	3626	1295	3108	31080	3432	3950	0	0	2486	2642	0	0	725	648	1735	1430	0	45	2500	1.2	1.8	hit0305	45	90	180	6	9	6	1
9210	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	2	70	500001	1	2590	4274	648	3626	36260	2752	4436	0	0	2590	3095	0	0	855	324	1567	1260	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9211	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	2	90	500001	0	3290	2303	494	8061	80610	3414	2427	0	0	5018	4721	0	0	461	247	1267	1068	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9212	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	2	90	500001	1	2797	6909	1152	3290	32900	3085	7197	0	0	2484	3718	0	0	1382	576	2287	1834	0	45	2200	1.2	1.8	hit0305	45	90	180	8	7	8	1
9213	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	2	90	500001	0	6251	2468	1481	3948	39480	6621	2838	0	0	3849	2714	0	0	494	741	2188	1792	0	45	2300	1.2	1.8	hit0305	45	90	180	10	5	10	1
9214	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	2	90	500001	1	3948	4606	1645	3948	39480	4359	5017	0	0	3158	3356	0	0	921	823	2204	1816	0	45	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
9215	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	2	90	500001	1	3290	5429	823	4606	46060	3496	5635	0	0	3290	3932	0	0	1086	412	1991	1601	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9216	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	2	110	500001	0	3990	2793	599	9776	97760	4140	2943	0	0	6085	5726	0	0	559	300	1536	1295	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9217	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	2	110	500001	1	3392	8379	1397	3990	39900	3741	8728	0	0	3013	4509	0	0	1676	699	2773	2225	0	45	2200	1.2	1.8	hit0305	45	90	180	10	5	10	1
9218	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	2	110	500001	0	7581	2993	1796	4788	47880	8030	3442	0	0	4668	3292	0	0	599	898	2654	2173	0	45	2300	1.2	1.8	hit0305	45	90	180	8	7	8	1
9219	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	2	110	500001	1	4788	5586	1995	4788	47880	5287	6085	0	0	3830	4070	0	0	1117	998	2673	2202	0	45	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
9220	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	2	110	500001	1	3990	6584	998	5586	55860	4240	6834	0	0	3990	4768	0	0	1317	499	2414	1941	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9221	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	2	130	500001	0	4690	3283	704	11491	114910	4866	3459	0	0	7153	6730	0	0	657	352	1806	1522	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9222	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	2	130	500001	1	3987	9849	1642	4690	46900	4398	10260	0	0	3541	5300	0	0	1970	821	3260	2615	0	45	2200	1.2	1.8	hit0305	45	90	180	8	7	8	1
9223	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	2	130	500001	0	8911	3518	2111	5628	56280	9439	4046	0	0	5487	3869	0	0	704	1056	3119	2554	0	45	2300	1.2	1.8	hit0305	45	90	180	8	7	8	1
9224	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	2	130	500001	1	5628	6566	2345	5628	56280	6214	7152	0	0	4502	4784	0	0	1313	1173	3142	2589	0	45	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
