id	繁中
111701	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >友方全体物理防御力提升10%(灵气)</font></p>
111602	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >友方全体物理防御力提升20%(灵气)</font></p>
111702	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >友方全体物理防御力提升20%(灵气)</font></p>
111603	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >友方全体物理防御力提升30%(灵气)</font></p>
111703	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >友方全体物理防御力提升30%(灵气)</font></p>
211801	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >物理防御力减少20%</font></p>
211802	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >物理防御力减少40%</font></p>
211803	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >物理防御力减少60%</font></p>
30001	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >物理攻击3%</font></p>
30002	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >物理攻击4%</font></p>
30003	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >物理攻击5%</font></p>
30004	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >物理攻击6.5%</font></p>
30005	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >物理攻击8%</font></p>
30011	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >魔法攻击3%</font></p>
30012	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >魔法攻击4%</font></p>
30013	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >魔法攻击5%</font></p>
30014	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >魔法攻击6.5%</font></p>
30015	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >魔法攻击8%</font></p>
30021	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >物理防御3%</font></p>
30022	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >物理防御4%</font></p>
30023	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >物理防御5%</font></p>
30024	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >物理防御6.5%</font></p>
30025	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >物理防御8%</font></p>
30031	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >魔法防御3%</font></p>
30032	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >魔法防御4%</font></p>
30033	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >魔法防御5%</font></p>
30034	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >魔法防御6.5%</font></p>
30035	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >魔法防御8%</font></p>
30041	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >双防1%</font></p>
30042	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >双防2%</font></p>
30043	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >双防3%</font></p>
30044	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >双防4%</font></p>
30045	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >双防6%</font></p>
30051	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >物伤减免2%</font></p>
30052	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >物伤减免3%</font></p>
30053	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >物伤减免4%</font></p>
30054	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >物伤减免5%</font></p>
30055	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >物伤减免6.5%</font></p>
30061	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >魔伤减免2%</font></p>
30062	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >魔伤减免3%</font></p>
30063	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >魔伤减免4%</font></p>
30064	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >魔伤减免5%</font></p>
30065	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >魔伤减免6.5%</font></p>
30071	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >爆击伤害10%</font></p>
30072	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >爆击伤害15%</font></p>
30073	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >爆击伤害25%</font></p>
30074	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >爆击伤害35%</font></p>
30075	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >爆击伤害55%</font></p>
30081	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >爆击坑性2%</font></p>
30082	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >爆击坑性4%</font></p>
30083	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >爆击坑性6%</font></p>
30084	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >爆击坑性8%</font></p>
30085	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >爆击坑性15%</font></p>
30091	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >爆击率2%</font></p>
30092	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >爆击率3%</font></p>
30093	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >爆击率5%</font></p>
30094	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >爆击率6%</font></p>
30095	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >爆击率8%</font></p>
30101	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >命中值3%</font></p>
30102	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >命中值5%</font></p>
30103	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >命中值7%</font></p>
30104	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >命中值10%</font></p>
30105	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >命中值15%</font></p>
30111	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >回避值3%</font></p>
30112	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >回避值5%</font></p>
30113	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >回避值7%</font></p>
30114	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >回避值10%</font></p>
30115	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >回避值15%</font></p>
30121	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >攻击距离15%</font></p>
30122	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >攻击距离25%</font></p>
30123	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >攻击距离35%</font></p>
30124	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >攻击距离45%</font></p>
30125	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >攻击距离60%</font></p>
30131	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >生命值4%</font></p>
30132	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >生命值5%</font></p>
30133	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >生命值6%</font></p>
30134	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >生命值8.5%</font></p>
30135	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >生命值10%</font></p>
30141	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >对火属敌人做成伤害增加3%</font></p>
30142	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >对火属敌人做成伤害增加4%</font></p>
30143	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对火属敌人做成伤害增加5%</font></p>
30144	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >对火属敌人做成伤害增加6.5%</font></p>
30145	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对火属敌人做成伤害增加8%</font></p>
30151	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >对水属敌人做成伤害增加3%</font></p>
30152	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >对水属敌人做成伤害增加4%</font></p>
30153	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对水属敌人做成伤害增加5%</font></p>
30154	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >对水属敌人做成伤害增加6.5%</font></p>
30155	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对水属敌人做成伤害增加8%</font></p>
30161	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >对风属敌人做成伤害增加3%</font></p>
30162	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >对风属敌人做成伤害增加4%</font></p>
30163	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对风属敌人做成伤害增加5%</font></p>
30164	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >对风属敌人做成伤害增加6.5%</font></p>
30165	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对风属敌人做成伤害增加8%</font></p>
30171	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >对光属敌人做成伤害增加3%</font></p>
30172	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >对光属敌人做成伤害增加4%</font></p>
30173	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对光属敌人做成伤害增加5%</font></p>
30174	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >对光属敌人做成伤害增加6.5%</font></p>
30175	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对光属敌人做成伤害增加8%</font></p>
30181	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >对暗属敌人做成伤害增加3%</font></p>
30182	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >对暗属敌人做成伤害增加4%</font></p>
30183	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对暗属敌人做成伤害增加5%</font></p>
30184	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >对暗属敌人做成伤害增加6.5%</font></p>
30185	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对暗属敌人做成伤害增加8%</font></p>
30191	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >对火或水属敌人做成伤害增加2%</font></p>
30192	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >对火或水属敌人做成伤害增加3%</font></p>
30193	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对火或水属敌人做成伤害增加4%</font></p>
30194	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >对火或水属敌人做成伤害增加5%</font></p>
30195	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对火或水属敌人做成伤害增加6.5%</font></p>
30201	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >对水或风属敌人做成伤害增加2%</font></p>
30202	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >对水或风属敌人做成伤害增加3%</font></p>
30203	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对水或风属敌人做成伤害增加4%</font></p>
30204	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >对水或风属敌人做成伤害增加5%</font></p>
30205	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对水或风属敌人做成伤害增加6.5%</font></p>
30211	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >对风或火属敌人做成伤害增加2%</font></p>
30212	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >对风或火属敌人做成伤害增加3%</font></p>
30213	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对风或火属敌人做成伤害增加4%</font></p>
30214	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >对风或火属敌人做成伤害增加5%</font></p>
30215	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对风或火属敌人做成伤害增加6.5%</font></p>
30221	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >对光或暗属敌人做成伤害增加2%</font></p>
30222	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#120fab" >对光或暗属敌人做成伤害增加3%</font></p>
30223	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对光或暗属敌人做成伤害增加4%</font></p>
30224	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#ff9320" >对光或暗属敌人做成伤害增加5%</font></p>
30225	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#b416d0" >对光或暗属敌人做成伤害增加6.5%</font></p>
30231	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#17663c" >受到火属伤害减少2%</font></p>
